Tilia europaea
Torilis japonica
Tradescantia virginiana
Trema cannabina
Tribulus pentandrus
Trifolium alexandrinum
Triglochin concinna
Trigonella balansae
Trigonella occulta
Trollius chinensis
Uncaria gambir
Vaccaria hispanica
Viburnum prunifolium
Vicia hirsuta
Vitex altissima
Vitex peduncularis
Volkameria aculeata
Zamia pumila
Zanonia indica
Zantedeschia aethiopica
Zephyranthes candida
Zephyranthes carinata
Zingiber chrysanthum
Zosima orientalis
Abutilon pannosum
Acacia caesia
Acacia chundra
Acacia ferruginea
Acacia pubescens
Acer oblongum
Acer pictum
Acrocarpus fraxinifolius
Acrotrema arnottianum
Agave vivipara
Ajuga lupulina
Albizia procera
Alectra parasitica
Alnus nepalensis
Alysicarpus rugosus
Amaranthus blitum
Amaranthus dubius
Amaranthus graecizans
Ammannia baccifera
Andira inermis
Araucaria bidwillii
Araucaria columnaris
Ardisia quinquegona
Ardisia thyrsiflora
Artemisia siversiana
Astragalus frigidus
Astragalus himalayanus
Balanophora polyandra
Banisteriopsis caapi
Barleria strigosa
Bauhinia roxburghiana
Bauhinia tomentosa
Bauhinia vahlii
Bidens bipinnata
Brasenia schreberi
Bromelia pinguin
Brownea ariza
Bupleurum flacatum
Bupleurum hamiltonii
Butea superba
Cajanus scarabaeoides
Callicarpa arborea
Callicarpa macrophylla
Callicarpa nudiflora
Caltha palustris
Campylotropis hirtella
Canarium denticulatum
Canarium strictum
Canavalia africana
Cardamine impatiens
Cardamine pratensis
Celtis australis
Centranthera grandiflora
Centrosema pubescens
Chamaecrista kleinii
Choerospondias axillaris
Chrysosplenium alternifolium
Cinchona hybrida
Cinchona officinalis
Cirsium wallichii
Clausena dentata
Cleome monophylla
Cochlospermum religiosum
Cochlospermum vitifolium
Codonopsis ovata
Coelogyne corymbosa
Colebrookea oppositifolia
Corchorus fascicularis
Corchorus tridens
Cordia dichotoma
Cordia myxa
Cosmos sulphureus
Cratoxylum formosum
Crepidium acuminatum
Crinum zeylanicum
Crossandra infundibuliformis
Crotalaria angulata
Crotalaria micans
Crotalaria spectabilis
Crotalaria trifoliastrum
Crotalaria triquetra
Croton bonplandianus
Cucumis prophetarum
Cuscuta epithymum
Cyanus depressus
Cycas circinalis
Cycas rumphii
Cynoglossum wallichii
Dactylis glomerata
Dalbergia horrida
Dalbergia spinosa
Dalbergia stipulacea
Daphne bholua
Daphne papyracea
Dasiphora fruticosa
Dendrophthoe elastica
Derris trifoliata
Dichrostachys cinerea
Didymocarpus pedicellatus
Digera muricata
Dillenia aurea
Dillenia scabrella
Diospyros buxifolia
Diospyros candolleana
Diospyros discolor
Diospyros ebenum
Diospyros variegata
Diplocyclos palmatus
Dipteracanthus prostratus
Discladium squarrosum
Dolichandrone falcata
Dracocephalum heterophyllum
Dryopteris filix-mas
Ehretia laevis
Elaeocarpus tuberculatus
Engelhardtia spicata
Epilobium parviflorum
Equisetum hyemale
Erysimum cheiri
Ethulia conyzoides
Eupatorium chinense
Euphorbia cattimandoo
Euphorbia dracunculoides
Euphorbia granulata
Euphorbia heterophylla
Euphorbia heyneana
Euphorbia hypericifolia
Euphorbia indica
Euphorbia prostrata
Euphrasia officinalis
Euphrasia simplex
Exacum tetragonum
Fagonia paulayana
Fagus sylvatica
Farsetia aegyptia
Farsetia jacquemontii
Farsetia stylosa
Ficus religiosa
Ficus sarmentosa
Ficus virens
Finlaysonia obovata
Flagellaria indica
Flemingia procumbens
Fleroya stipulosa
Fraxinus hookeri
Furcraea foetida
Gaillardia aristata
Galphimia glauca
Garcinia spicata
Garcinia xanthochymus
Gentiana tibetica
Gentianopsis paludosa
Geranium collinum
Geranium nepalense
Geranium rectum
Geranium sibiricum
Girardinia diversifolia
Girardinia palmata
Givotia moluccana
Glycosmis mauritiana
Gmelina philippensis
Gnaphalium polycaulon
Grevillea robusta
Grewia tiliifolia
Grewia villosa
Gymnema inodorum
Harpephyllum caffrum
Helichrysum buddleioides
Heliotropium bacciferum
Heliotropium crispum
Heliotropium curassavicum
Heliotropium eichwaldii
Heliotropium ovalifolium
Heliotropium tuberculosum
Hemigraphis hirta
Heterostemma tanjorense
Hibiscus hispidissimus
Hibiscus vitifolius
Hieracium umbellatum
Hippophae tibetana
Holigarna ferruginea
Hopea odorata
Hydrangea aspera
Hydrangea heteromalla
Hydrilla verticillata
Hydrocotyle rotundifolia
Iberis amara
Iberis coronaria
Indigofera arrecta
Indigofera heterantha
Indigofera oblongifolia
Ipomoea cheirophylla
Ipomoea coptica
Ipomoea hederifolia
Iris decora
Iris hookeriana
Iris milesii
Ixora nigricans
Jacquemontia paniculata
Jasminum ritchiei
Jatropha heynei
Juncus bufonius
Juniperus procera
Justicia aurea
Justicia gendarussa
Kadsura heteroclita
Kickxia subsessilis
Kleinhovia hospita
Kleinia grandiflora
Lagerstroemia parviflora
Lagerstroemia thorelii
Lannea coromandelica
Laphangium affine
Laphangium luteoalbum
Lasia spinosa
Lathyrus aphaca
Lepidagathis incurva
Lepidium virginicum
Leucas stelligera
Liquidambar formosana
Lobularia maritima
Lotus corniculatus
Ludwigia adscendens
Ludwigia octovalvis
Ludwigia perennis
Luffa graveolens
Lumnitzera racemosa
Lycopodiella cernua
Macaranga indica
Macaranga peltata
Macrotyloma uniflorum
Maesa macrophylla
Magnolia kingii
Magnolia liliiflora
Magnolia montana
Malvaviscus arboreus
Mammea longifolia
Manilkara kauki
Manilkara littoralis
Medicago falcata
Memecylon malabaricum
Merremia tridentata
Meyna laxiflora
Meyna spinosa
Mimosa hamata
Modiola caroliniana
Mollugo disticha
Momordica cymbalaria
Morus australis
Mussaenda philippica
Naregamia alata
Nicandra physalodes
Nymphaea alba
Nymphoides cristata
Nymphoides indica
Nymphoides peltata
Ochrocarpos longifolius
Oldenlandia auricularia
Ophiorrhiza nicobarica
Opuntia elatior
Orobanche ramosa
Oxalis tuberosa
Paracalyx scariosus
Passiflora caerulea
Peganum multisectum
Peganum nigellastrum
Pentas lanceolata
Persicaria alpina
Persicaria orientalis
Persicaria wallichii
Phlogacanthus thyrsiflorus
Phlogacanthus thyrsiformis
Picrasma javanica
Pieris formosa
Piper argyrophyllum
Piper hamiltonii
Piper peepuloides
Piper trioicum
Pisonia grandis
Pithecellobium monadelphum
Plectranthus rotundifolius
Podocarpus elongatus
Podocarpus neriifolius
Pogostemon stellatus
Polemonium caeruleum
Polycarpon prostratum
Polygonum affine
Polygonum plebeium
Portulaca quadrifida
Potamogeton natans
Potentilla reptans
Prinsepia utilis
Prosopis glandulosa
Prunus jacquemontii
Psychotria adenophylla
Pterospermum lanceifolium
Pterospermum semisagittatum
Pterospermum suberifolium
Pterospermum xylocarpum
Pueraria phaseoloides
Pyrularia edulis
Quercus acutissima
Quercus oblongata
Quercus suber
Rauvolfia verticillata
Reseda luteola
Rhamnus napalensis
Rhododendron arboreum
Rhododendron barbatum
Rhododendron campanulatum
Rhododendron cinnabarinum
Rhododendron falconeri
Rhododendron veitchianum
Rivina humilis
Rorippa islandica
Rosa banksiae
Rosa eglanteria
Rosa laevigata
Rubus idaeus
Rumex conglomeratus
Rungia repens
Salix lindleyana
Salvia plebeia
Salvia viridis
Sarcococca pruniformis
Sarcostemma acidum
Saussurea albescens
Saussurea stella
Schisandra rubriflora
Sedum ewersii
Sedum lineare
Senna montana
Sesbania javanica
Sisymbrium orientale
Solanum aethiopicum
Solanum asperolanatum
Solanum dubium
Solanum stramoniifolium
Solanum trilobatum
Solidago virga-aurea
Spermacoce pusilla
Stachytarpheta jamaicensis
Striga asiatica
Strobilanthes cusia
Styphnolobium japonicum
Symphorema involucratum
Symphytum officinale
Syzygium alternifolium
Taxodium huegelii
Tephrosia pumila
Terminalia myriocarpa
Tetracera indica
Tetracera sarmentosa
Tetracera scandens
Tetraena simplex
Thespesia lampas
Thunbergia laurifolia
Toxicodendron wallichii
Trichodesma indicum
Trichodesma zeylanicum
Trichosanthes nervifolia
Typha domingensis
Typha elephantina
Ulex europaeus
Uncaria macrophylla
Urena lobata
Urtica parviflora
Verbascum chinense
Verbena bonariensis
Verbesina encelioides
Vernicia fordii
Viburnum cylindricum
Vicia villosa
Vigna trilobata
Vigna umbellata
Vincetoxicum hirundinaria
Viscum articulatum
Wollastonia biflora
Woodfordia floribunda
Xanthium pungens
Ximenia americana
Xylocarpus moluccensis
Yucca aloifolia
Zaleya decandra
Zamia angustifolia
Afrocarpus gracilior
Ammannia multiflora
Anaphalis busua
Andrographis serpyllifolia
Anemone narcissiflora
Anodendron paniculatum
Aquilegia moorcroftiana
Aralia chinensis
Araucaria araucana
Aristolochia grandiflora
Aristolochia tagala
Arnica longifolia
Artemisia halodendron
Asparagus filicinus
Barringtonia racemosa
Bauhinia malabarica
Berberis concinna
Berberis insignis
Berberis nepalensis
Berberis umbellata
Berberis virescens
Bolboschoenus maritimus
Boswellia papyrifera
Breynia cernua
Bridelia retusa
Bryodesma indicum
Calophyllum trapezifolium
Casearia graveolens
Cheilanthes rufa
Chrysanthemum morifolium
Cirsium lineare
Commiphora stocksiana
Convolvulus arvensis
Cornus sanguinea
Crateva adansonii
Crotalaria candicans
Crotalaria grahamiana
Crotalaria madurensis
Crotalaria walkeri
Dactylorhiza incarnata
Decaschistia crotonifolia
Dendrobium moschatum
Derris robusta
Derris scandens
Deutzia compacta
Dryopteris barbigera
Dryopteris blanfordii
Dryopteris juxtaposita
Dryopteris schimperiana
Ecbolium ligustrinum
Ehretia microphylla
Entada phaseoloides
Epaltes divaricata
Eriophyton wallichii
Erythrina resupinata
Euphorbia wallichii
Ficus benjamina
Ficus elastica
Ficus palmata
Flemingia chappar
Glycosmis parviflora
Gomphrena globosa
Heliotropium strigosum
Huperzia serrata
Hydrastis canadensis
Lagerstroemia lanceolata
Launaea procumbens
Leptopus cordifolius
Leucas lanata
Limnophila heterophylla
Limnophila indica
Limnophila polystachya
Lonicera periclymenum
Mahonia napaulensis
Mollugo cerviana
Moluccella aucheri
Monotropa uniflora
Morella cerifera
Murraya euchrestifolia
Nageia wallichiana
Naravelia zeylanica
Nymphaea odorata
Ochna atropurpurea
Ochna pumila
Orchis mascula
Oxyceros longiflorus
Oxystelma esculentum
Oxystelma secamone
Passiflora calcarata
Passiflora subpeltata
Platostoma africanum
Podocarpus macrophyllus
Polyscias scutellaria
Potentilla argentea
Radermachera xylocarpa
Rhodiola himalensis
Rhodiola wallichiana
Rhus mysorensis
Rhus punjabensis
Rotula aquatica
Salsola collina
Salsola imbricata
Sarcostemma secamone
Scaphium scaphigerum
Securigera securidaca
Semecarpus kurzii
Senecio nudicaulis
Shirakiopsis indica
Silene vulgaris
Skimmia arborescens
Solanum pubescens
Stemodia viscosa
Suaeda monoica
Swertia alata
Swertia macrosperma
Tamarix gallica
Tamilnadia uliginosa
Terminalia procera
Voacanga foetida
Actinidia eriantha
Agastache mexicana
Alocasia cucullata
Amaranthus hypochondriacus
Aristolochia labiata
Aristolochia ringens
Artocarpus hirsutus
Astragalus polyacanthus
Baccaurea ramiflora
Bergenia ciliata
Blyttia spiralis
Botrychium schaffneri
Breea segeta
Brugmansia arborea
Brugmansia candida
Brugmansia sanguinea
Brugmansia suaveolens
Callicarpa bodinieri
Canna indica
Castilla elastica
Ceriops tagal
Chaenomeles sinensis
Chondrodendron tomentosum
Chrysobalanus icaco
Clerodendrum glandulosum
Clerodendrum tomentosum
Clytostoma callistegioides
Cocculus orbiculatus
Commelina benghalensis
Commelina erecta
Cornus kousa
Crataegus pinnatifida
Crotalaria agatiflora
Cucurbita ficifolia
Cyclocarya paliurus
Dendrophthoe pentandra
Dryopteris esquirolii
Eucalyptus perriniana
Euonymus alatus
Euphorbia umbellata
Euscaphis japonica
Excoecaria kawakamii
Ficus microcarpa
Ficus pumila
Ficus retusa
Fragaria chiloensis
Fragaria indica
Garcinia nervosa
Garcinia talbotii
Gentiana dahurica
Gentiana veitchiorum
Glechoma longituba
Gnetum montanum
Heracleum sprengelianum
Heritiera fomes
Hiptage benghalensis
Hiptage madablota
Hymenaea courbaril
Iphigenia indica
Isodon adenanthus
Isodon eriocalyx
Isodon japonicus
Isodon phyllostachys
Kerria japonica
Leucas urticifolia
Ligustrum vulgare
Linaria genistifolia
Malus sikkimensis
Malva verticillata
Maytenus rothiana
Melochia tomentosa
Merremia kentrocaulos
Misopates orontium
Morinda reticulata
Nanorrhinum ramosissimum
Neolitsea scrobiculata
Nilgirianthus ciliatus
Ochrosia oppositifolia
Olax scandens
Oldenlandia verticillata
Onychium japonicum
Parasenecio quinquelobus
Passiflora laurifolia
Passiflora quadrangularis
Pentatropis capensis
Pereskia aculeata
Periploca calophylla
Phoenix paludosa
Photinia bodinieri
Physocarpus opulifolius
Phytolacca acinosa
Pilocarpus microphyllus
Poliomintha incana
Populus balsamifera
Portulaca tuberosa
Potentilla chinensis
Potentilla discolor
Pristimera grahamii
Prunus africana
Prunus ceylanica
Prunus salicina
Pyracantha crenulata
Pyrola decorata
Pyrus calleryana
Quassia amara
Reichardia tingitana
Rhododendron anthopogonoides
Rhododendron edgeworthii
Rhododendron ferrugineum
Rosa chinensis
Rosa davidii
Rosa indica
Rosa macrophylla
Rosa sericea
Rosa webbiana
Rubus chingii
Rubus pedunculosus
Rubus plicatus
Ruellia tuberosa
Salsola kali
Salvia roborowskii
Salvia trijuga
Saurauia napaulensis
Saurauia roxburghii
Saussurea simpsoniana
Scutia myrtina
Senecio aureus
Solidago altissima
Sonneratia apetala
Sparganium erectum
Suaeda maritima
Tephrosia apollinea
Tiarella polyphylla
Tropaeolum majus
Turpinia arguta
Ugni molinae
Verbena litoralis
Viburnum erubescens
Viburnum nervosum
Vigna aconitifolia
Vismia guineensis
Weigela subsessilis
Wikstroemia canescens
Acacia schweinfurthii
Acer negundo
Actaea spicata
Ambrosia artemisiifolia
Andrachne telephioides
Androsace umbellata
Aniseia martinicensis
Anticharis senegalensis
Aphananthe cuspidata
Asperugo procumbens
Astragalus graveolens
Begonia cucullata
Blumea viscosa
Bridelia stipularis
Buxus wallichiana
Caralluma edulis
Carlina acaulis
Cayratia trifolia
Clematis grata
Crotalaria assamica
Crotalaria calycina
Crotalaria ferruginea
Crotalaria mysorensis
Crotalaria stipularia
Croton caudatus
Cyclamen hederifolium
Cynanchum acutum
Cyperus corymbosus
Cyperus longus
Dactyloctenium aegyptium
Delphinium brunonianum
Derris ferruginea
Didymocarpus oblongus
Diospyros vera
Echinochloa frumentacea
Eremurus himalaicus
Eriolaena quinquelocularis
Eupatorium capillifolium
Euphorbia lagascae
Euphorbia tortilis
Flemingia grahamiana
Galium mollugo
Gerbera piloselloides
Gouania leptostachya
Halenia elliptica
Haplanthodes verticillatus
Hedera colchica
Heliotropium lasiocarpum
Hippochaete debilis
Indigofera hirsuta
Indigofera hochstetteri
Indigofera linifolia
Justicia beddomei
Kalanchoe lanceolata
Kochia trichophylla
Litsea salicifolia
Macropanax dispermus
Magnolia pterocarpa
Mastixia arborea
Millettia pachycarpa
Monotropa hypopitys
Morinda umbellata
Ochrosia elliptica
Oldenlandia umbellata
Olea dioica
Ophioglossum vulgatum
Oxalis acetosella
Panicum maximum
Pennisetum glaucum
Pimpinella heyneana
Pityrogramma calomelanos
Pogostemon auricularius
Polygonum recumbens
Populus yunnanensis
Pterocephalus hookeri
Rhododendron hodgsonii
Rhododendron niveum
Rhododendron vaccinioides
Rhus verniciflua
Rhynchosia hirta
Rhynchotechum vestitum
Saccharum bengalense
Salix nigra
Sambucus canadensis
Senna septemtrionalis
Setaria pumila
Silene latifolia
Solanum pseudocapsicum
Stahlianthus involucratus
Swertia perennis
Symplocos sumuntia
Syzygium praecox
Terminalia calamansanay
Thunbergia alata
Urtica urens
Viburnum cotinifolium
Vitis labrusca
Zaleya pentandra
Adonis annua
Adonis chrysocyathus
Ageratina riparia
Anticharis glandulosa
Bistorta affinis
Bromus inermis
Calophyllum calaba
Cenchrus setiger
Clerodendrum japonicum
Corchorus trilocularis
Cryptocoryne spiralis
Cyclamen persicum
Cyclamen purpurascens
Dalbergia melanoxylon
Dolichos trilobus
Euphorbia lactea
Eurycoma longifolia
Galega officinalis
Glaphyropteridopsis erubescens
Goniothalamus sesquipedalis
Guaiacum officinale
Gymnosporia acuminata
Gymnosporia ovata
Haematoxylum campechianum
Haplanthodes tentaculatus
Haplanthus tentaculatus
Helicteres angustifolia
Heliotropium keralense
Heteropogon contortus
Hibiscus trionum
Himalrandia tetrasperma
Indigofera suffruticosa
Inula eupatorioides
Isodon nilgherricus
Lithocarpus elegans
Lycopodium selago
Mesembryanthemum crystallinum
Musa balbisiana
Physalis ixocarpa
Picea sitchensis
Pinus armandii
Pogostemon purpurascens
Pseudelephantopus spicatus
Pyrostegia venusta
Rubus foliolatus
Salacia fruticosa
Schisandra propinqua
Suregada multiflora
Vittadinia australis
Aconitum soongaricum
Blepharispermum subsessile
Bongardia chrysogonum
Bryonia cretica
Caralluma adscendens
Chrysopogon aciculatus
Clerodendrum splendens
Coccoloba uvifera
Crataegus songarica
Crotalaria hebecarpa
Cyanotis vaga
Dalbergia pervillei
Dendrobium aphyllum
Drynaria propinqua
Dyera costulata
Eucalyptus goniocalyx
Eucalyptus gunnii
Eucalyptus macrorhyncha
Fagraea ceilanica
Harrisonia bennettii
Harrisonia perforata
Helicia nilagirica
Helminthostachys zeylanica
Heteropappus altaicus
Lespedeza juncea
Lobelia cardinalis
Oleandra wallichii
Piper hookeri
Polypodiodes niponica
Pteris longipes
Rhodiola fastigiata
Scabiosa atropurpurea
Syzygium aqueum
Thalictrum cultratum
Amomum aromaticum
Balanophora involucrata
Bauhinia semla
Blumea densiflora
Buxus papillosa
Caraipa densifolia
Caryocar glabrum
Caryocar villosum
Cestrum aurantiacum
Cleyera japonica
Corymbia eximia
Corymbia tessellaris
Cyathea spinulosa
Cymbalaria muralis
Drynaria quercifolia
Erodium stephanianum
Eucalyptus alata
Eucalyptus haemastoma
Eucalyptus luehmanniana
Eucalyptus michaeliana
Eucalyptus regnans
Eucalyptus risdonii
Eucalyptus rudis
Eucalyptus youmanii
Euphorbia fischeriana
Euphorbia hyssopifolia
Falconeria insignis
Geranium carolinianum
Geranium platyanthum
Geranium wilfordii
Heliotropium arborescens
Heracleum aquilegifolium
Hybanthus enneaspermus
Indigofera mysorensis
Jaeschkea oligosperma
Lepidium apetalum
Maerua oblongifolia
Mallotus japonicus
Mallotus roxburghianus
Minthostachys verticillata
Nephelium lappaceum
Oenothera lamarckiana
Oldenlandia affinis
Ostodes paniculata
Phyllanthus tenellus
Phyllanthus wightianus
Rhododendron javanicum
Rosa woodsii
Rudbeckia bicolor
Salvia castanea
Solanum giganteum
Stictocardia tiliifolia
Strophanthus wallichii
Strophanthus wightianus
Swertia petiolata
Swietenia macrophylla
Symphytum asperum
Terminalia macroptera
Tithonia tagetiflora
Tragopogon pratensis
Tropaeolum minus
Acacia melanoxylon
Adiantum chilense
Aeschynomene indica
Aglaonema commutatum
Ailanthus integrifolia
Ancistrocladus tectorius
Anemone coronaria
Angelica tenuissima
Antidesma acidum
Apama siliquosa
Apodytes dimidiata
Aralia dasyphylla
Ardisia neriifolia
Ardisia odontophylla
Ardisia solanacea
Arenaria serpyllifolia
Argyreia imbricata
Aristolochia rotunda
Arthrocnemum fruticosum
Arthrocnemum indicum
Arthrocnemum macrostachyum
Asplenium nidus
Atractylodes macrocephala
Barringtonia asiatica
Bergenia pacumbis
Blechnum occidentale
Blumea malcolmii
Brassica carinata
Brunfelsia grandiflora
Brunfelsia uniflora
Callicarpa longifolia
Canarium indicum
Canthium coromandelicum
Casearia tomentosa
Ceratolimon feei
Chaerophyllum villosum
Christella dentata
Chrozophora plicata
Cibotium barometz
Cinchona robusta
Claoxylon indicum
Clinopodium capitellatum
Cobaea scandens
Codonopsis clematidea
Coriaria nepalensis
Corydalis chaerophylla
Cotoneaster adpressus
Crotalaria linifolia
Crotalaria wightiana
Croton joufra
Cymbopogon commutatus
Cymbopogon osmastonii
Cyperus bulbosus
Datura ferox
Davidsonia pruriens
Dendrobium secundum
Dicranopteris linearis
Diospyros mollis
Dipterocarpus indicus
Dracocephalum foetidum
Duchesnea chrysantha
Durio kutejensis
Echinochloa colona
Elsholtzia rugulosa
Ensete superbum
Ephedra distachya
Equisetum ramosissimum
Ericameria nauseosa
Erigeron kumaunensis
Eucalyptus dundasii
Eucalyptus hybrida
Eucalyptus ovata
Eupatorium inulifolium
Fragaria ananassa
Gentiana spicata
Gnetum parvifolium
Grewia rothii
Guiera senegalensis
Haussknechtia elymaitica
Helianthemum glomeratum
Heteropanax fragrans
Heynea trijuga
Holostemma ada-kodien
Holostemma rheedei
Hoya parasitica
Hydnocarpus venenata
Hygroryza aristata
Hypericum humifusum
Impatiens bicolor
Incarvillea diffusa
Indigofera aspalathoides
Ixora javanica
Knema cinerea
Knoxia sumatrensis
Korthalsella japonica
Lepechinia caulescens
Lepidagathis cristata
Limnophila geoffrayi
Limonium sinense
Lindenbergia indica
Lippia brachypoda
Lupinus mutabilis
Lycium chinense
Lycium europaeum
Madhuca neriifolia
Maesa chisia
Magnolia officinalis
Mallotus nepalensis
Mallotus peltatus
Malus baccata
Mandragora officinarum
Melianthus major
Mentha gattefossei
Mentha japonica
Mentha requienii
Microcos paniculata
Micromeria douglasii
Mitragyna diversifolia
Mosla scabra
Neptunia oleracea
Nymphaea tetragona
Nymphoides hydrophylla
Okoubaka aubrevillei
Oldenlandia herbacea
Pachysandra terminalis
Pavetta crassicaulis
Pavetta indica
Pedicularis oederi
Pedicularis pectinata
Periploca aphylla
Peristrophe bicalyculata
Persicaria stagnina
Pimpinella diversifolia
Plantago indica
Platostoma palustre
Platycodon grandiflorus
Pogostemon pubescens
Polyalthia cerasoides
Polyalthia sclerophylla
Polygala vulgaris
Potentilla multifida
Premna tomentosa
Pseudodrynaria coronans
Pulicaria angustifolia
Pupalia lappacea
Pycnanthemum flexuosum
Pycnanthemum virginianum
Quercus semecarpifolia
Remirea maritima
Rhodiola heterodonta
Rhododendron formosum
Rudbeckia hirta
Ruscus aculeatus
Salix viminalis
Salvia carduacea
Sansevieria cylindrica
Sapindus rarak
Sarcostemma brevistigma
Sarcostemma stocksii
Saxifraga moorcroftiana
Schefflera venulosa
Schnabelia tetradonta
Schrebera swietenioides
Sedum roseum
Sempervivum tectorum
Sesbania speciosa
Simmondsia chinensis
Solanum forskalii
Strobilanthes auriculatus
Swertia cordata
Swertia japonica
Swertia leduci
Symphyotrichum lanceolatum
Symphyotrichum novae-angliae
Syzygium zeylanicum
Tadehagi triquetrum
Ternstroemia gymnanthera
Teucrium viscidum
Thomandersia laurifolia
Toxicodendron hookeri
Triumfetta cordifolia
Ulmus pumila
Uncaria homomalla
Vaccinium corymbosum
Vernicia montana
Vernonia volkameriaefolia
Veronica anagallis
Veronica arvensis
Veronica beccabunga
Veronica cuneifolia
Veronica hederifolia
Veronica pectinata
Veronica peregrina
Viburnum dilatatum
Vicoa vestita
Wahlenbergia marginata
Ziziphora taurica
Ageratina ligustrina
Alstonia neriifolia
Amischotolype mollissima
Anaphalis adnata
Anaphalis neelgerryana
Asparagus curillus
Asplenium septentrionale
Bauhinia championii
Bignonia capreolata
Callicarpa candicans
Callichilia barteri
Calophyllum austroindicum
Calophyllum moonii
Caralluma umbellata
Cardiospermum corindum
Cassia ovata
Centrapalus pauciflorus
Chloris gayana
Chrozophora rottleri
Chrozophora tinctoria
Cornus macrophylla
Cotoneaster integrifolius
Cyanotis arachnoidea
Cyathula prostrata
Cymbopogon pospischilii
Derris benthamii
Eurya acuminata
Fimbristylis quinquangularis
Gomphrena celosioides
Gomphrena serrata
Heimia salicifolia
Helicanthes elasticus
Hoffmannseggia intricata
Hyoscyamus reticulatus
Indigofera longiracemosa
Ipomoea indica
Merremia mammosa
Molineria latifolia
Monochoria vaginalis
Monstera deliciosa
Neoalsomitra clavigera
Nymphoides macrospermum
Oenothera odorata
Ophiorrhiza rugosa
Passiflora suberosa
Persicaria capitata
Pteris multifida
Rotala floribunda
Sesuvium portulacastrum
Spiraea japonica
Stachytarpheta cayennensis
Swertia bimaculata
Syzygium claviflorum
Tecoma capensis
Turraea obtusifolia
Ulmus wallichiana
Wigandia urens
Xanthium cavanillesii
Ziziphus glabrata
Adenostemma lavenia
Aeginetia indica
Aloe christianii
Aloe ferox
Aloe succotrina
Alpinia hainanensis
Alternanthera philoxeroides
Andropogon hallii
Asplenium bulbiferum
Centaurea benedicta
Chisocheton cumingianus
Commiphora ornifolia
Commiphora parvifolia
Convolvulus auricomus
Crotalaria paniculata
Dendrobium cumulatum
Eucalyptus jensenii
Evolvulus nummularius
Falcaria vulgaris
Faradaya splendida
Ferula arrigonii
Gomphostemma niveum
Hakea salicifolia
Ipomoea dumosa
Lavandula pedunculata
Magnolia salicifolia
Magnolia sieboldii
Magnolia stellata
Marsdenia roylei
Nauclea orientalis
Pancratium biflorum
Picea engelmannii
Reseda odorata
Thuja koraiensis
Torenia concolor
Zanthoxylum clava-herculis
Aglaia hiernii
Aglaia spectabilis
Allophylus cobbe
Allophylus serratus
Alstonia spectabilis
Alysicarpus bupleurifolius
Amberboa moschata
Bassia indica
Bauhinia divaricata
Bauhinia rufescens
Beesia calthifolia
Begonia malabarica
Bombax insigne
Bridelia tomentosa
Clerodendrum laevifolium
Cortaderia selloana
Cotoneaster aitchisonii
Cremanthodium arnicoides
Cryptolepis sinensis
Daphniphyllum neilgherrense
Dasymaschalon longiflorum
Dendrocalamus strictus
Dioscorea japonica
Dombeya burgessiae
Echinochloa crus-galli
Elaeagnus conferta
Eucalyptus flocktoniae
Eucalyptus urnigera
Euphorbia fusiformis
Ficus rumphii
Garcinia celebica
Gelsemium sempervirens
Hopea ponga
Humboldtia vahliana
Hypericum hookerianum
Illicium simonsii
Isodon walkeri
Lepisanthes rubiginosa
Lepisanthes tetraphylla
Mallotus resinosus
Mussaenda erythrophylla
Pachyrhizus erosus
Persea macrantha
Plectranthus fruticosus
Polycarpaea corymbosa
Portulaca grandiflora
Rorippa dubia
Rotala mexicana
Scaevola plumieri
Schisandra grandiflora
Scindapsus officinalis
Sopubia delphinifolia
Sterculia balanghas
Vernonia arborea
Vitex lucens
Begonia rex
Cleome chelidonii
Corydalis longipes
Erysimum asperum
Flaveria trinervia
Rhamnus virgata
Trichosanthes cordata
